customer_id,first_name,last_name,phone,email,street,city,state_zip
824,Veronika,Rollins,NULL,veronika.rollins@yahoo.com,94 Arnold Ave.,Webster,"NY,14580"
139,Wanita,Davenport,NULL,wanita.davenport@aol.com,525 Dogwood Ave.,Spring Valley,"NY,10977"
335,Scarlet,Reed,NULL,scarlet.reed@hotmail.com,151 S. Myers Court,Bronx,"NY,10451"
984,Ivette,Warren,NULL,ivette.warren@gmail.com,8408 Thomas Street,Franklin Square,"NY,11010"
15,Linnie,Branch,NULL,linnie.branch@gmail.com,314 South Columbia Ave.,Plattsburgh,"NY,12901"
927,Guillermo,Hart,(212) 652-7198,guillermo.hart@hotmail.com,81 Indian Summer Drive,New York,"NY,10002"
1372,Renna,Williams,NULL,renna.williams@hotmail.com,7398 SW. Glen Ridge Road,South Ozone Park,"NY,11420"
972,Damian,Mills,(562) 924-3079,damian.mills@yahoo.com,7747 Elm Dr.,Long Beach,"NY,11561"
190,Toya,Pratt,(562) 218-6405,toya.pratt@yahoo.com,485 San Pablo Drive,Long Beach,"NY,11561"
195,Addie,Hahn,NULL,addie.hahn@hotmail.com,8165 Baker Ave.,Franklin Square,"NY,11010"
1219,Alden,Atkinson,NULL,alden.atkinson@gmail.com,46 Valley St.,Shirley,"NY,11967"
86,Lissa,Vargas,NULL,lissa.vargas@yahoo.com,517 Victoria Ave.,Oswego,"NY,13126"
717,Kristofer,Craig,NULL,kristofer.craig@yahoo.com,6 Delaware Lane,Plainview,"NY,11803"
890,Rosanne,George,NULL,rosanne.george@yahoo.com,38 Pleasant St.,Ossining,"NY,10562"
1439,Florrie,Little,NULL,florrie.little@yahoo.com,8330 Marsh St.,New Rochelle,"NY,10801"
516,Rosa,Kinney,NULL,rosa.kinney@yahoo.com,330 Highland Drive,Brooklyn,"NY,11201"
1320,Obdulia,Barber,NULL,obdulia.barber@gmail.com,878 Lexington Rd.,Newburgh,"NY,12550"
1408,Eleanor,Mendez,NULL,eleanor.mendez@yahoo.com,4 West St.,Port Chester,"NY,10573"
986,Marcel,Lindsay,NULL,marcel.lindsay@hotmail.com,249 Peninsula St.,Ossining,"NY,10562"
934,Ocie,Slater,NULL,ocie.slater@msn.com,7799 W. Bohemia Dr.,Hamburg,"NY,14075"
1078,Theresia,Barron,NULL,theresia.barron@aol.com,951 Wild Rose Street,Forest Hills,"NY,11375"
1303,Renay,Atkins,NULL,renay.atkins@aol.com,7146 Leeton Ridge Ave.,Woodside,"NY,11377"
1099,Jewell,Reyes,NULL,jewell.reyes@hotmail.com,8711 Glen Creek Drive,Jackson Heights,"NY,11372"
284,Susann,Bass,NULL,susann.bass@msn.com,21 Old Rock Maple Ave.,Commack,"NY,11725"
612,Gabriel,Wagner,NULL,gabriel.wagner@msn.com,7921 Manhattan Ave.,Ballston Spa,"NY,12020"
785,Kandis,Mills,NULL,kandis.mills@hotmail.com,64 Beechwood Drive,Hamburg,"NY,14075"
869,Rodrigo,Durham,NULL,rodrigo.durham@aol.com,82 Old Church Road,Richmond Hill,"NY,11418"
1199,Consuela,Collier,NULL,consuela.collier@msn.com,338 S. Holly Avenue,North Tonawanda,"NY,14120"
1067,Lillia,Gillespie,NULL,lillia.gillespie@hotmail.com,382 Cardinal Dr.,Rego Park,"NY,11374"
1119,Tora,Dunlap,NULL,tora.dunlap@hotmail.com,9903 North Halifax Ave.,Monsey,"NY,10952"
1155,Verdell,Joyner,NULL,verdell.joyner@aol.com,9191 Sierra St.,Far Rockaway,"NY,11691"
383,Ashlee,Pena,NULL,ashlee.pena@aol.com,966 Highland St.,Whitestone,"NY,11357"
769,Agatha,Melton,NULL,agatha.melton@yahoo.com,89 East Illinois Street,Springfield Gardens,"NY,11413"
118,Le,Wood,NULL,le.wood@yahoo.com,90 Primrose Dr.,Pittsford,"NY,14534"
1093,Alejandrina,Hodges,NULL,alejandrina.hodges@msn.com,7598 Shadow Brook St.,Deer Park,"NY,11729"
1344,Eloisa,Tucker,NULL,eloisa.tucker@hotmail.com,7268 Leatherwood Ave.,Howard Beach,"NY,11414"
550,Felicidad,Golden,NULL,felicidad.golden@yahoo.com,9712 Coffee Ave.,Lockport,"NY,14094"
277,Mark,Garrett,NULL,mark.garrett@msn.com,285 Rosewood Dr.,Monroe,"NY,10950"
1200,Aubrey,Durham,NULL,aubrey.durham@aol.com,14 Foster Ave.,Port Washington,"NY,11050"
892,Alissa,Craft,NULL,alissa.craft@hotmail.com,249 Maple Street,Ossining,"NY,10562"
1193,Phebe,Soto,NULL,phebe.soto@hotmail.com,9239 Leatherwood Rd.,South Ozone Park,"NY,11420"
1090,Ira,Erickson,NULL,ira.erickson@aol.com,6 Lake Forest St.,Port Jefferson Station,"NY,11776"
470,Loise,Walker,NULL,loise.walker@aol.com,201 Glen Eagles St.,Shirley,"NY,11967"
912,Inocencia,Key,NULL,inocencia.key@hotmail.com,36 Wild Rose Ave.,Massapequa Park,"NY,11762"
1005,Ruthanne,Franco,NULL,ruthanne.franco@yahoo.com,61 Applegate St.,Astoria,"NY,11102"
845,Kathyrn,Bush,NULL,kathyrn.bush@gmail.com,90 Devon St.,Bronx,"NY,10451"
1117,Jeffrey,Hill,NULL,jeffrey.hill@gmail.com,2 Shub Farm St.,Rosedale,"NY,11422"
1196,Ileana,Holt,NULL,ileana.holt@msn.com,817 Adams St.,Patchogue,"NY,11772"
295,Danny,Kim,NULL,danny.kim@msn.com,74 Essex Drive,South Ozone Park,"NY,11420"
1171,Earlean,Pena,NULL,earlean.pena@yahoo.com,7698 Fulton St.,Rome,"NY,13440"
1441,Jamaal,Morrison,NULL,jamaal.morrison@msn.com,796 SE. Nut Swamp St.,Staten Island,"NY,10301"
762,Quyen,Houston,NULL,quyen.houston@gmail.com,7758 Homewood Dr.,Central Islip,"NY,11722"
507,Sheree,Pena,NULL,sheree.pena@yahoo.com,822 Virginia Court,Staten Island,"NY,10301"
346,Jacalyn,Barnett,NULL,jacalyn.barnett@gmail.com,7537 Swanson Street,Maspeth,"NY,11378"
873,Patience,Clayton,NULL,patience.clayton@hotmail.com,68 Chestnut Dr.,Niagara Falls,"NY,14304"
466,Collen,Hayes,NULL,collen.hayes@yahoo.com,117 Eagle St.,Smithtown,"NY,11787"
547,Tena,Huber,NULL,tena.huber@gmail.com,185 East Littleton St.,Newburgh,"NY,12550"
1335,Corina,Lynch,NULL,corina.lynch@msn.com,44 Sunbeam Dr.,Rosedale,"NY,11422"
1440,Ernest,Rollins,NULL,ernest.rollins@yahoo.com,4 West Ridge Dr.,Oakland Gardens,"NY,11364"
446,Nathanael,Bradley,NULL,nathanael.bradley@aol.com,58 Third St.,Amsterdam,"NY,12010"
770,Lavonda,Stephenson,NULL,lavonda.stephenson@gmail.com,37 Birchwood Dr.,Bay Shore,"NY,11706"
1394,Genny,Fields,NULL,genny.fields@msn.com,9145 San Juan Dr.,Amityville,"NY,11701"
85,Teofila,Fischer,NULL,teofila.fischer@aol.com,1 West Brickyard St.,Huntington Station,"NY,11746"
1268,Sung,Chambers,NULL,sung.chambers@gmail.com,369 N. Virginia Street,Kingston,"NY,12401"
863,Shonta,Preston,NULL,shonta.preston@msn.com,74 Division St.,Utica,"NY,13501"
766,Lecia,Hancock,NULL,lecia.hancock@hotmail.com,9167 Pineknoll St.,Schenectady,"NY,12302"
894,Nathaniel,Richard,NULL,nathaniel.richard@gmail.com,3 Nicolls Lane,New Windsor,"NY,12553"
1161,Santa,Larson,NULL,santa.larson@gmail.com,5 Bellevue Dr.,Valley Stream,"NY,11580"
956,Venus,Hewitt,NULL,venus.hewitt@msn.com,9835 Old Cemetery Lane,Farmingdale,"NY,11735"
1237,Luke,Kramer,NULL,luke.kramer@hotmail.com,7955 Delaware Drive,Bethpage,"NY,11714"
653,Florencio,Davenport,NULL,florencio.davenport@yahoo.com,8759 Brookside Ave.,Jamestown,"NY,14701"
647,Janelle,Maldonado,NULL,janelle.maldonado@gmail.com,34 Mammoth Street,Richmond Hill,"NY,11418"
930,Delana,Wagner,NULL,delana.wagner@aol.com,8499 Mill Pond Road,Clifton Park,"NY,12065"
234,Winfred,Harris,NULL,winfred.harris@msn.com,734 Glen Eagles St.,East Meadow,"NY,11554"
723,Vicki,Wiggins,NULL,vicki.wiggins@hotmail.com,71 Broad Ave.,Wappingers Falls,"NY,12590"
59,Latasha,Stanley,NULL,latasha.stanley@gmail.com,8068 Fordham Drive,Rockville Centre,"NY,11570"
196,Edythe,Valencia,NULL,edythe.valencia@yahoo.com,9346 Wall St.,North Tonawanda,"NY,14120"
130,Wes,Stanton,(248) 247-5074,wes.stanton@msn.com,8662 Tunnel Street,Troy,"NY,12180"
1265,Bonita,Marshall,NULL,bonita.marshall@msn.com,48 Bald Hill Drive,Endicott,"NY,13760"
1279,Stan,Saunders,NULL,stan.saunders@yahoo.com,407 Essex Dr.,Canandaigua,"NY,14424"
1056,Rebbecca,Espinoza,NULL,rebbecca.espinoza@hotmail.com,8266 Valley Farms Road,Mount Vernon,"NY,10550"
1057,Conchita,Boone,NULL,conchita.boone@gmail.com,814 Birchpond Lane,Mount Vernon,"NY,10550"
610,Leonore,Dorsey,NULL,leonore.dorsey@yahoo.com,8213 South Branch Avenue,Jackson Heights,"NY,11372"
1055,Hildegarde,Christensen,NULL,hildegarde.christensen@hotmail.com,488 East Mill Pond Ave.,Maspeth,"NY,11378"
340,Yanira,Bradshaw,NULL,yanira.bradshaw@gmail.com,7484 Ann Court,Smithtown,"NY,11787"
740,Gwenn,Melton,NULL,gwenn.melton@yahoo.com,9545 Wakehurst Drive,Centereach,"NY,11720"
1022,Hye,Mercer,NULL,hye.mercer@gmail.com,9681 Redwood St.,Mahopac,"NY,10541"
1109,Gussie,Harding,NULL,gussie.harding@gmail.com,41 Edgefield Avenue,Deer Park,"NY,11729"
212,Buford,Bridges,(248) 604-7346,buford.bridges@msn.com,239 Oak Valley Court,Troy,"NY,12180"
381,Kristen,Alvarez,NULL,kristen.alvarez@aol.com,9778 North River St.,Bronx,"NY,10451"
374,Candelaria,Coffey,NULL,candelaria.coffey@aol.com,45 Newport Lane,Merrick,"NY,11566"
105,Marget,Hodge,NULL,marget.hodge@msn.com,7199 Selby Lane,Woodhaven,"NY,11421"
858,Klara,Kim,NULL,klara.kim@gmail.com,9660 Sherman Lane,Rome,"NY,13440"
692,Dorothea,Chang,NULL,dorothea.chang@gmail.com,75 Oak Ave.,Astoria,"NY,11102"
1004,Jerald,Blackwell,NULL,jerald.blackwell@hotmail.com,8364 South Wakehurst Ave.,East Elmhurst,"NY,11369"
879,Ethelyn,Ray,NULL,ethelyn.ray@yahoo.com,80 South Sutor Lane,Garden City,"NY,11530"
206,Stephaine,Riddle,NULL,stephaine.riddle@hotmail.com,199 Vermont Court,Brooklyn,"NY,11201"
1413,Ophelia,Decker,NULL,ophelia.decker@yahoo.com,69 Rockwell Court,New Windsor,"NY,12553"
748,Oliva,Blackwell,NULL,oliva.blackwell@hotmail.com,54 Ramblewood St.,Elmhurst,"NY,11373"
960,Arline,Lawson,(516) 792-3395,arline.lawson@gmail.com,48 Whitemarsh Lane,Hempstead,"NY,11550"
399,Bart,Hess,NULL,bart.hess@aol.com,799 N. Maiden Street,Kingston,"NY,12401"
728,Viva,Dawson,NULL,viva.dawson@yahoo.com,446 Princess Ave.,Orchard Park,"NY,14127"
189,Damian,Dawson,NULL,damian.dawson@hotmail.com,528 St Margarets Street,Liverpool,"NY,13090"
384,Aimee,Merritt,NULL,aimee.merritt@yahoo.com,537 East Meadowbrook St.,Flushing,"NY,11354"
733,Doreatha,Ford,NULL,doreatha.ford@yahoo.com,9413 Ryan Ave.,Huntington,"NY,11743"
756,Graig,Roth,NULL,graig.roth@aol.com,7516 Wrangler Street,West Babylon,"NY,11704"
1142,Britteny,Schroeder,NULL,britteny.schroeder@aol.com,855 Bohemia Dr.,Pittsford,"NY,14534"
995,Amina,Salazar,NULL,amina.salazar@aol.com,944 Wellington Street,Canandaigua,"NY,14424"
1356,Inger,Jennings,NULL,inger.jennings@yahoo.com,38 NW. Shore Lane,Patchogue,"NY,11772"
220,Lucio,Sherman,NULL,lucio.sherman@gmail.com,842 Corona Ave.,Smithtown,"NY,11787"
920,James,Robles,NULL,james.robles@aol.com,9 Chapel Lane,North Tonawanda,"NY,14120"
355,Arvilla,Weiss,NULL,arvilla.weiss@msn.com,477 Blue Spring St.,Bay Shore,"NY,11706"
1070,Olimpia,Mays,NULL,olimpia.mays@aol.com,42 Nichols Lane,Oakland Gardens,"NY,11364"
424,Charleen,Hurst,NULL,charleen.hurst@yahoo.com,87 Country Avenue,Utica,"NY,13501"
1293,Sally,Kinney,NULL,sally.kinney@msn.com,7565 High Dr.,Floral Park,"NY,11001"
945,Krissy,Ochoa,NULL,krissy.ochoa@msn.com,80 Queen Ave.,Port Washington,"NY,11050"
1131,Desmond,Rose,NULL,desmond.rose@hotmail.com,9956 Lexington Rd.,Mount Vernon,"NY,10550"
48,Cesar,Jackson,NULL,cesar.jackson@gmail.com,8068 N. Griffin Ave.,Liverpool,"NY,13090"
51,Gertrud,Rhodes,NULL,gertrud.rhodes@aol.com,9961 Meadowbrook Street,Merrick,"NY,11566"
497,Ezra,Fowler,NULL,ezra.fowler@hotmail.com,16 Pearl St.,Nanuet,"NY,10954"
1167,Ryan,Carter,NULL,ryan.carter@yahoo.com,8684 Studebaker Road,Nanuet,"NY,10954"
664,Augustus,Schmidt,NULL,augustus.schmidt@msn.com,624 Jones Dr.,Corona,"NY,11368"
113,Eliana,Silva,NULL,eliana.silva@gmail.com,7119 Summer Rd.,Farmingdale,"NY,11735"
792,Edgar,Horn,NULL,edgar.horn@aol.com,7270 W. Cherry Hill Lane,West Babylon,"NY,11704"
108,Shae,Hickman,NULL,shae.hickman@hotmail.com,740 Pin Oak Street,Floral Park,"NY,11001"
1174,Aaron,Knapp,(914) 402-4335,aaron.knapp@yahoo.com,807 Grandrose Ave.,Yonkers,"NY,10701"
936,Sherilyn,Wilcox,NULL,sherilyn.wilcox@gmail.com,905 North Buckingham Lane,Ossining,"NY,10562"
107,Cecil,Hopper,NULL,cecil.hopper@yahoo.com,471 Glenlake Ave.,Central Islip,"NY,11722"
137,Shonta,Mercer,NULL,shonta.mercer@aol.com,319 NE. La Sierra Avenue,Massapequa,"NY,11758"
499,Lidia,Ashley,NULL,lidia.ashley@hotmail.com,8436 Meadow St.,Baldwinsville,"NY,13027"
606,Sarah,Kirkland,NULL,sarah.kirkland@aol.com,42 N. Glendale Avenue,Wappingers Falls,"NY,12590"
1166,Junita,Reese,NULL,junita.reese@gmail.com,8773 North Walt Whitman Court,Bay Shore,"NY,11706"
800,Cris,Dunn,NULL,cris.dunn@yahoo.com,1 Pawnee Street,Pittsford,"NY,14534"
435,Izola,Hobbs,NULL,izola.hobbs@gmail.com,685 Beacon Dr.,Woodhaven,"NY,11421"
396,Laverna,Hernandez,NULL,laverna.hernandez@hotmail.com,34 South Longfellow St.,Niagara Falls,"NY,14304"
1326,Tarra,Guerrero,NULL,tarra.guerrero@aol.com,10 Baker St.,Auburn,"NY,13021"
400,Alfredo,Dodson,NULL,alfredo.dodson@hotmail.com,8960 Glenholme Dr.,Depew,"NY,14043"
1025,Daphine,Willis,NULL,daphine.willis@msn.com,152 Shady St.,Farmingdale,"NY,11735"
649,Eli,Contreras,NULL,eli.contreras@hotmail.com,35 Highland Ave.,Ronkonkoma,"NY,11779"
967,Laurette,Hebert,NULL,laurette.hebert@msn.com,18 South Constitution Court,Canandaigua,"NY,14424"
1207,Jenell,Crosby,(631) 544-4772,jenell.crosby@hotmail.com,507 Fulton Street,Brentwood,"NY,11717"
663,Alissa,Hood,NULL,alissa.hood@gmail.com,8032 Maple Drive,New Windsor,"NY,12553"
1348,Yvone,Guerrero,NULL,yvone.guerrero@aol.com,8548 Jackson Ave.,Merrick,"NY,11566"
1287,Victor,Pittman,NULL,victor.pittman@aol.com,9294 Devon Dr.,Astoria,"NY,11102"
1128,Bea,Kane,NULL,bea.kane@aol.com,398 Green Lake Ave.,Mahopac,"NY,10541"
719,Nicki,Fry,NULL,nicki.fry@hotmail.com,950 Snake Hill Lane,Endicott,"NY,13760"
263,Dortha,Jarvis,(442) 919-8256,dortha.jarvis@yahoo.com,76 Prince Drive,Oceanside,"NY,11572"
1037,Ashanti,Hammond,NULL,ashanti.hammond@msn.com,9202 W. Lyme Ave.,Nanuet,"NY,10954"
784,Debbra,Jacobson,NULL,debbra.jacobson@yahoo.com,8316 West Bedford Ave.,Ballston Spa,"NY,12020"
783,Celestine,Kent,(717) 890-4260,celestine.kent@aol.com,697 Fordham Street,Lancaster,"NY,14086"
362,Olevia,Noel,NULL,olevia.noel@yahoo.com,39 N. Rosewood Dr.,Kingston,"NY,12401"
676,Gayle,Wilkinson,NULL,gayle.wilkinson@yahoo.com,4 Riverside Ave.,Lindenhurst,"NY,11757"
216,Wai,Soto,NULL,wai.soto@msn.com,30 Arch Drive,Bethpage,"NY,11714"
528,Angele,Schroeder,(845) 804-6312,angele.schroeder@yahoo.com,33 S. Shadow Brook Street,New City,"NY,10956"
1034,Rico,Salas,NULL,rico.salas@msn.com,8041 Walt Whitman St.,Centereach,"NY,11720"
937,Aida,Koch,NULL,aida.koch@gmail.com,9778 3rd Drive,West Hempstead,"NY,11552"
791,Yun,Nelson,NULL,yun.nelson@hotmail.com,529 Durham Street,Ballston Spa,"NY,12020"
63,Tenisha,Lyons,NULL,tenisha.lyons@aol.com,78 E. Rock Creek Street,Amityville,"NY,11701"
71,Takako,Casey,NULL,takako.casey@aol.com,7548 Court Lane,Bronx,"NY,10451"
292,Monty,Frost,(516) 460-5396,monty.frost@aol.com,76 Foxrun Dr.,Hempstead,"NY,11550"
309,Anderson,Martin,NULL,anderson.martin@hotmail.com,9051 Hillside Dr.,Canandaigua,"NY,14424"
1247,Tammie,Cherry,NULL,tammie.cherry@hotmail.com,791 Wakehurst Dr.,Massapequa,"NY,11758"
334,Somer,Jordan,NULL,somer.jordan@msn.com,7046 Helen Avenue,Huntington Station,"NY,11746"
1305,Dalia,Carson,(507) 186-2004,dalia.carson@aol.com,7175 Galvin St.,Rochester,"NY,14606"
903,Maira,Long,NULL,maira.long@msn.com,7587 Bear Hill Street,Hicksville,"NY,11801"
880,Phebe,Turner,NULL,phebe.turner@aol.com,4 West York Street,Sunnyside,"NY,11104"
338,Abbey,Pugh,NULL,abbey.pugh@gmail.com,26 Market Drive,Forest Hills,"NY,11375"
1319,Claris,Santiago,NULL,claris.santiago@msn.com,763 Mountainview Dr.,Newburgh,"NY,12550"
310,Gilberto,Parsons,NULL,gilberto.parsons@gmail.com,8115 North Edgewater Drive,Middle Village,"NY,11379"
658,Nicki,Larson,NULL,nicki.larson@yahoo.com,8317 West Leatherwood Dr.,Monsey,"NY,10952"
626,Leigh,Burke,NULL,leigh.burke@hotmail.com,7651 Creek St.,Schenectady,"NY,12302"
353,Tisa,Whitney,NULL,tisa.whitney@yahoo.com,549 Newbridge Dr.,Monsey,"NY,10952"
836,Corinna,Adams,NULL,corinna.adams@msn.com,38 Trenton Court,Rosedale,"NY,11422"
682,Arnita,Thomas,NULL,arnita.thomas@gmail.com,154 2nd St.,Orchard Park,"NY,14127"
657,Sam,Lester,NULL,sam.lester@gmail.com,563 South Beacon Lane,Baldwin,"NY,11510"
843,Tessie,Farmer,NULL,tessie.farmer@msn.com,870 Cottage Ave.,Plattsburgh,"NY,12901"
829,Marcy,Rodriguez,NULL,marcy.rodriguez@gmail.com,97 Trusel Drive,Lockport,"NY,14094"
441,Dorthea,Walker,NULL,dorthea.walker@aol.com,11 Third St.,Port Washington,"NY,11050"
1177,Charlesetta,Soto,NULL,charlesetta.soto@yahoo.com,25 South Colonial Drive,Poughkeepsie,"NY,12601"
454,Terese,Palmer,NULL,terese.palmer@hotmail.com,8 Sugar Drive,Bay Shore,"NY,11706"
183,Jeniffer,Ratliff,NULL,jeniffer.ratliff@gmail.com,510 Rocky River Court,Floral Park,"NY,11001"
99,Carie,Kidd,NULL,carie.kidd@yahoo.com,6 East Clinton Street,Monroe,"NY,10950"
496,Shu,Mays,NULL,shu.mays@gmail.com,996 St Margarets Lane,Astoria,"NY,11102"
683,Amparo,Burks,NULL,amparo.burks@aol.com,7781 Augusta St.,Merrick,"NY,11566"
127,Erlinda,Nielsen,NULL,erlinda.nielsen@aol.com,728 Oxford Lane,Maspeth,"NY,11378"
515,Reita,Dickson,NULL,reita.dickson@hotmail.com,7506 Mechanic Dr.,Scarsdale,"NY,10583"
128,Terrance,Lynn,NULL,terrance.lynn@yahoo.com,91 East Buckingham Drive,Plattsburgh,"NY,12901"
101,Nichelle,Howell,NULL,nichelle.howell@aol.com,7670 Forest St.,Scarsdale,"NY,10583"
1172,Katherin,Clark,NULL,katherin.clark@yahoo.com,996 Iroquois Street,Pittsford,"NY,14534"
988,Vanda,Holmes,NULL,vanda.holmes@aol.com,9835 Wild Rose Drive,Syosset,"NY,11791"
1371,Pandora,Estes,NULL,pandora.estes@aol.com,228 Shadow Brook Drive,New Hyde Park,"NY,11040"
1424,Lashunda,Cole,NULL,lashunda.cole@hotmail.com,783 Baker St.,Monsey,"NY,10952"
269,Barton,Crosby,NULL,barton.crosby@msn.com,896 Edgewater St.,Bellmore,"NY,11710"
1358,Noble,Glover,NULL,noble.glover@gmail.com,728 W. Rocky River Street,Orchard Park,"NY,14127"
84,Armand,Whitehead,NULL,armand.whitehead@hotmail.com,639 Harvey St.,Lindenhurst,"NY,11757"
549,Elmo,Arnold,(562) 841-9339,elmo.arnold@aol.com,7616 Lyme Rd.,Long Beach,"NY,11561"
205,Harris,Pittman,NULL,harris.pittman@yahoo.com,404 Cherry Hill Road,Jamaica,"NY,11432"
1191,Tam,Fisher,(507) 351-9375,tam.fisher@aol.com,8000 Woodsman Lane,Rochester,"NY,14606"
1190,Romeo,Steele,NULL,romeo.steele@msn.com,162 Crescent Lane,Port Jefferson Station,"NY,11776"
854,Phylis,Adkins,(212) 325-9145,phylis.adkins@msn.com,7781 James Ave.,New York,"NY,10002"
628,Ehtel,Cobb,NULL,ehtel.cobb@hotmail.com,741 Rockville Drive,Lockport,"NY,14094"
780,Ouida,Gregory,NULL,ouida.gregory@aol.com,7984 8th Street,Merrick,"NY,11566"
49,Caroll,Hays,NULL,caroll.hays@yahoo.com,9381 Wrangler St.,Fairport,"NY,14450"
214,Ross,Pugh,NULL,ross.pugh@msn.com,8598 Saxon St.,North Tonawanda,"NY,14120"
6,Lyndsey,Bean,NULL,lyndsey.bean@hotmail.com,769 West Road,Fairport,"NY,14450"
485,Catherine,Miles,NULL,catherine.miles@msn.com,7189 Elm Dr.,East Elmhurst,"NY,11369"
1373,Lanora,Robbins,NULL,lanora.robbins@hotmail.com,31 W. Maiden Lane,West Babylon,"NY,11704"
1114,Douglass,Blankenship,(229) 891-2087,douglass.blankenship@hotmail.com,409 W. Rock Maple Lane,Albany,"NY,12203"
1392,Trista,Lambert,NULL,trista.lambert@gmail.com,79 River Street,Fairport,"NY,14450"
1028,Shanna,Bonner,NULL,shanna.bonner@msn.com,386 Lafayette Road,Canandaigua,"NY,14424"
864,Lore,Sykes,(716) 382-5169,lore.sykes@aol.com,7050 Beach Drive,Buffalo,"NY,14215"
162,Kam,Wilder,NULL,kam.wilder@hotmail.com,500 West Clay Ave.,Newburgh,"NY,12550"
877,Janine,Manning,NULL,janine.manning@gmail.com,9118B Campfire St.,Howard Beach,"NY,11414"
10,Pamelia,Newman,NULL,pamelia.newman@gmail.com,476 Chestnut Ave.,Monroe,"NY,10950"
537,Carter,Bentley,NULL,carter.bentley@yahoo.com,145 North Bridle Ave.,Carmel,"NY,10512"
478,Emmett,Hahn,NULL,emmett.hahn@hotmail.com,7727 6th St.,Freeport,"NY,11520"
798,Alyse,Jacobson,NULL,alyse.jacobson@yahoo.com,10 West Devon Lane,Massapequa Park,"NY,11762"
1046,Dane,Mcdaniel,NULL,dane.mcdaniel@hotmail.com,891 Court Ave.,Canandaigua,"NY,14424"
98,Violet,Valenzuela,NULL,violet.valenzuela@msn.com,8668 Piper Street,Plattsburgh,"NY,12901"
1422,Tempie,Jacobson,NULL,tempie.jacobson@hotmail.com,136 Old Fairview St.,Smithtown,"NY,11787"
593,Antony,Atkinson,NULL,antony.atkinson@msn.com,680 East Birchwood Lane,Smithtown,"NY,11787"
755,Tomika,Wilder,NULL,tomika.wilder@aol.com,142 South Ocean St.,New Hyde Park,"NY,11040"
1365,Shenna,Espinoza,NULL,shenna.espinoza@gmail.com,202 North George Street,Queensbury,"NY,12804"
1289,Shanelle,Anderson,NULL,shanelle.anderson@yahoo.com,646 Surrey Street,Bethpage,"NY,11714"
840,Gilbert,Calhoun,NULL,gilbert.calhoun@msn.com,7339 Summer Drive,East Elmhurst,"NY,11369"
336,Trisha,Johnson,(717) 126-8787,trisha.johnson@msn.com,59 Wild Horse St.,Lancaster,"NY,14086"
680,Mathilda,Pennington,(845) 407-9524,mathilda.pennington@gmail.com,14 S. Argyle Ave.,New City,"NY,10956"
201,Candis,Harding,NULL,candis.harding@gmail.com,33 NW. Cambridge Ave.,Ballston Spa,"NY,12020"
356,Vashti,Rosario,NULL,vashti.rosario@yahoo.com,623 Johnson Circle,Bronx,"NY,10451"
265,Mellisa,Farley,NULL,mellisa.farley@yahoo.com,21 West Princess St.,Central Islip,"NY,11722"
713,Ilona,Spears,NULL,ilona.spears@gmail.com,984 Canterbury Lane,Port Jefferson Station,"NY,11776"
781,Tajuana,Riddle,NULL,tajuana.riddle@hotmail.com,24 St Margarets Ave.,Bayside,"NY,11361"
726,Rochell,Cantrell,NULL,rochell.cantrell@yahoo.com,437 Water Dr.,Port Jefferson Station,"NY,11776"
787,Malisa,Mitchell,NULL,malisa.mitchell@msn.com,87 Ridgewood Court,Mount Vernon,"NY,10550"
544,Catarina,Mendez,NULL,catarina.mendez@hotmail.com,444 Hanover Court,West Islip,"NY,11795"
631,Tressa,Weiss,NULL,tressa.weiss@msn.com,52 Wild Rose Avenue,Ossining,"NY,10562"
1107,Lynda,Newman,NULL,lynda.newman@msn.com,44 SW. Thomas Ave.,Saratoga Springs,"NY,12866"
197,Andy,O'neill,NULL,andy.o'neill@msn.com,9544 Mulberry Drive,Rego Park,"NY,11374"
861,Olympia,Figueroa,NULL,olympia.figueroa@hotmail.com,587 Surrey St.,Hopewell Junction,"NY,12533"
695,Christoper,Gould,NULL,christoper.gould@aol.com,8718 South Constitution St.,Shirley,"NY,11967"
1154,Barry,Albert,NULL,barry.albert@gmail.com,13 Grand St.,Auburn,"NY,13021"
905,Hae,Ramirez,NULL,hae.ramirez@hotmail.com,9367 Lake Street,Baldwinsville,"NY,13027"
1047,Jamaal,Baker,NULL,jamaal.baker@hotmail.com,186 Big Rock Cove Ave.,Elmhurst,"NY,11373"
369,Mary,Singleton,NULL,mary.singleton@hotmail.com,474 Amerige Ave.,Woodside,"NY,11377"
42,Tangela,Quinn,NULL,tangela.quinn@aol.com,4 S. Purple Finch Road,Richmond Hill,"NY,11418"
276,Lavette,Wright,NULL,lavette.wright@msn.com,6 Windsor Street,Ronkonkoma,"NY,11779"
1042,Larissa,Hays,NULL,larissa.hays@aol.com,66 2nd Drive,Elmont,"NY,11003"
588,Cherelle,Key,NULL,cherelle.key@msn.com,7739 Snake Hill Lane,Valley Stream,"NY,11580"
616,Shery,Acosta,NULL,shery.acosta@yahoo.com,17 Canal Ave.,Saratoga Springs,"NY,12866"
1327,Consuela,Romero,NULL,consuela.romero@hotmail.com,54 Elm Court,Monroe,"NY,10950"
1113,Kendra,Harrington,NULL,kendra.harrington@yahoo.com,768 Cooper Street,Jamestown,"NY,14701"
1255,Ben,Stone,NULL,ben.stone@gmail.com,8855 University St.,Ithaca,"NY,14850"
